universe,market,stock_code,corp_name,fiscal_year,eval_year,as_of_date,has_prior_rating,prior_credit_rating,prior_credit_rating_rank,prior_is_speculative,prior_rating_boundary_group,prior_rating_date,prior_rating_age_days,prior_rating_agency,prior_rating_agency_group,prior_rating_target,prior_source_eval_year,prior_source_label_set,prior_selection_scope,prior_selection_rule,prior_reference_rule
model_v1,KOSDAQ,036630,세종텔레콤(주),2020,2021,2020-12-31,True,BB+,11,1,exact_bbb_minus_bb_plus_boundary,2017-06-29,1281,한국신용평가,BIG3,IssuerRating,2017,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,036930,주성엔지니어링(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,037030,(주)파워넷,2020,2021,2020-12-31,True,BB+,11,1,exact_bbb_minus_bb_plus_boundary,2020-09-22,100,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,037070,(주)파세코,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-04-22,253,(주)이크레더블,OTHER,기업평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,037330,(주)인지디스플레이,2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-04-01,274,(주)이크레더블,OTHER,기업신용인증,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,038290,(주)마크로젠,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,038540,(주)상상인,2020,2021,2020-12-31,True,BBB+,8,0,investment_grade_non_boundary,2020-04-30,245,이크레더블,OTHER,기업신용,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,039010,현대에이치티(주),2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-04-16,259,나이스디앤비,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,039020,(주)이건홀딩스,2020,2021,2020-12-31,True,BBB+,8,0,investment_grade_non_boundary,2020-07-10,174,NICE평가정보,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,039290,인포뱅크(주),2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-07-30,154,NICE평가정보,OTHER,인포뱅크(주),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,040160,(주)누리플렉스,2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-11-10,51,이크레더블,OTHER,기업신용등급(ICR),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,040910,(주)아이씨디,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-04-01,274,(주)이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,041830,(주)인바디,2020,2021,2020-12-31,True,A+,5,0,investment_grade_non_boundary,2020-06-24,190,NICE평가정보,OTHER,회사채,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,042370,(주)비츠로테크,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2018-06-11,934,한국기업데이타,OTHER,(주)비츠로테크,2018,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,042510,라온시큐어(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,043220,(주)티에스넥스젠,2020,2021,2020-12-31,True,B,15,1,speculative_grade_non_boundary,2020-04-30,245,(주)나이스디앤비,OTHER,기업신용등급(ICR),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,043910,(주)자연과환경,2020,2021,2020-12-31,True,B,15,1,speculative_grade_non_boundary,2020-11-24,37,한국기업평가,BIG3,회사채,2020,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,044180,케이디(주),2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-08-30,123,SCI평가정보,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,044340,(주)위닉스,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-04-23,252,이크레더블,OTHER,(주)위닉스,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,044480,(주)빌리언스,2020,2021,2020-12-31,True,B+,14,1,speculative_grade_non_boundary,2020-12-31,0,한국자산평가,OTHER,제3회 회사채,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,045060,(주)오공,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-06-09,205,(주)나이스디앤비,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,045300,성우테크론(주),2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-09-21,101,NICE디앤비,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,046120,(주)오르비텍,2020,2021,2020-12-31,True,BBB+,8,0,investment_grade_non_boundary,2020-04-02,273,SCI평가정보(주),OTHER,기업 신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,046970,(주)우리로,2020,2021,2020-12-31,True,B-,16,1,speculative_grade_non_boundary,2020-04-03,272,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,048430,(주)유라테크,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-24,251,NICE신용평가정보(주),OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,048550,(주)에스엠컬처앤콘텐츠,2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-07-14,170,이크레더블,OTHER,기업신용평가등급(상응 회사채등급),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,048870,(주)시너지이노베이션,2020,2021,2020-12-31,True,BB-,13,1,speculative_grade_non_boundary,2020-05-31,214,한국기업데이터,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,049070,인탑스(주),2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-09-21,101,이크레더블,OTHER,신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,049180,(주)셀루메드,2020,2021,2020-12-31,True,BB-,13,1,speculative_grade_non_boundary,2019-06-10,570,한국기업데이터,OTHER,기업신용등급,2019,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,050760,(주)에스폴리텍,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,051360,(주)토비스,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,051490,나라엠앤디(주),2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-04-30,245,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,051500,씨제이프레시웨이(주),2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-06-01,213,한국신용평가,BIG3,회사채,2020,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,052710,(주)아모텍,2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-06-30,184,나이스디앤비,OTHER,회사채,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,052900,(주)케이엑스하이텍,2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-09-23,99,(주)이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,053060,(주)세동,2020,2021,2020-12-31,True,B-,16,1,speculative_grade_non_boundary,2020-04-20,255,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,053080,케이엔솔(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,053260,금강철강(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,053350,이니텍(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,053580,웹케시(주),2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-28,247,주식회사 나이스디앤비,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,054090,(주)삼진엘앤디,2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-10-07,85,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,054540,삼영엠텍(주),2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-09-02,120,(주)나이스디앤비,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,056190,(주)에스에프에이,2020,2021,2020-12-31,True,AA-,4,0,investment_grade_non_boundary,2020-04-02,273,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,058400,(주)케이엔엔,2020,2021,2020-12-31,True,A+,5,0,investment_grade_non_boundary,2020-06-12,202,NICE신용평가,BIG3,회사채,2020,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,058470,리노공업(주),2020,2021,2020-12-31,True,AA,3,0,investment_grade_non_boundary,2020-08-24,129,이크레더블,OTHER,신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,059090,(주)미코,2020,2021,2020-12-31,True,BB+,11,1,exact_bbb_minus_bb_plus_boundary,2020-07-19,165,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,059120,(주)아진엑스텍,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-08,267,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,060150,인선이엔티(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,060250,엔에이치엔케이씨피(주),2020,2021,2020-12-31,True,A+,5,0,investment_grade_non_boundary,2020-06-27,187,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,060370,엘에스마린솔루션(주),2020,2021,2020-12-31,True,BBB+,8,0,investment_grade_non_boundary,2020-05-15,230,한국평가데이터,OTHER,(주)케이티서브마린,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,060560,(주)에이치씨홈센타,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,060850,(주)영림원소프트랩,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,061040,(주)알에프텍,2020,2021,2020-12-31,True,BB+,11,1,exact_bbb_minus_bb_plus_boundary,2020-09-28,94,(주)이크레더블,OTHER,회사신용도,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,062860,(주)티엘아이,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,062970,(주)한국첨단소재,2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-04-03,272,(주)이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,064480,(주)브리지텍,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-13,262,나이스디앤비,OTHER,기업신용평가 (CLIP보고서),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,065370,(주)위세아이텍,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,065690,(주)파커스,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-05-11,234,(주)나이스디앤비,OTHER,회사신용도,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,065770,(주)씨에스,2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-03-31,275,나이스디앤비,OTHER,기업신용인증,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,067280,(주)멀티캠퍼스,2020,2021,2020-12-31,True,AA,3,0,investment_grade_non_boundary,2020-04-14,261,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,067310,하나마이크론(주),2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,068940,(주)셀피글로벌,2020,2021,2020-12-31,True,BB-,13,1,speculative_grade_non_boundary,2020-04-13,262,이크레더블,OTHER,(주)아이씨케이,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,069510,에스텍(주),2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-28,247,나이스디앤비,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,072020,(주)중앙백신연구소,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,072990,(주)에이치시티,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-04-12,263,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,073190,(주)듀오백,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,073560,우리손에프앤지농업회사법인(주),2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-06-23,191,NICE신용평가,BIG3,회사채,2020,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,078140,대봉엘에스(주),2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-04-24,251,한국기업데이터(주),OTHER,기업신용등급 (상거래 신용능력),2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,078150,(주)에이치비테크놀러지,2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-10-05,87,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,078340,(주)컴투스,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,079650,(주)서산,2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-04-01,274,이크레더블,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,079810,(주)디이엔티,2020,2021,2020-12-31,True,B-,16,1,speculative_grade_non_boundary,2020-03-24,282,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,079940,(주)가비아,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-11-06,55,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,079950,인베니아(주),2020,2021,2020-12-31,True,B+,14,1,speculative_grade_non_boundary,2020-05-19,226,(주)나이스디앤비,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,079960,동양이엔피(주),2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-04-28,247,이크레더블,OTHER,회사신용도,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,080000,에스엔유프리시젼(주),2020,2021,2020-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2020-05-22,223,나이스디앤비 (,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,080010,(주)이상네트웍스,2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-12-31,0,한국기업데이터,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,080520,(주)오디텍,2020,2021,2020-12-31,True,BBB+,8,0,investment_grade_non_boundary,2020-05-31,214,이크레더블,OTHER,기업평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,080530,(주)코디,2020,2021,2020-12-31,True,BB,12,1,near_bbb_bb_boundary,2020-06-05,209,한국기업데이터,OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,080580,(주)오킨스전자,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,081580,성우전자(주),2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-04-28,247,이크레더블,OTHER,신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,082920,(주)비츠로셀,2020,2021,2020-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSDAQ,083310,(주)엘오티베큠,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-09-21,101,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,083450,(주)글로벌스탠다드테크놀로지,2020,2021,2020-12-31,True,A,6,0,investment_grade_non_boundary,2020-09-21,101,이크레더블,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,083930,(주)아바코,2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-05-04,241,나이스디앤비,OTHER,기업평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,084650,(주)랩지노믹스,2020,2021,2020-12-31,True,BBB,9,0,near_bbb_bb_boundary,2020-05-19,226,SCI평가정보(주),OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,085670,(주)뉴프렉스,2020,2021,2020-12-31,True,BB-,13,1,speculative_grade_non_boundary,2020-04-22,253,나이스디앤비,OTHER,기업신용등급,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSDAQ,086450,동국제약(주),2020,2021,2020-12-31,True,A-,7,0,investment_grade_non_boundary,2020-07-10,174,NICE평가정보(주),OTHER,기업신용평가,2020,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
